Game_Id,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,Developer,Rating
68962,Tamagotchi Party On!,Wii,2006,Misc,Namco Bandai Games,72,24,7.5,"Buka Entertainment, Targem Games",M
50678,Daigasso! Band Brothers,DS,2004,Misc,Nintendo,72,24,7.5,Whitebear,M
27955,Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,68,37,8,BottleRocket Entertainment,M
91993,Thoroughbred Breeder,SNES,1993,Simulation,Hect,72,24,7.5,Microsoft Game Studios,E
29733,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,72,24,7.5,Good-Feel,M
65294,Singstar: Ultimate Party,PS4,2014,Misc,Sony Computer Entertainment Europe,72,24,7.5,Kemco,E10+
76232,Beyblade: Metal Fusion - Battle Fortress,Wii,2009,Action,Konami Digital Entertainment,72,24,7.5,Zombie,RP
66954,Risen,X360,2009,Role-Playing,Deep Silver,60,37,6.4,Piranha Bytes,M
20363,Nostalgia,DS,2008,Role-Playing,Tecmo Koei,72,36,7.6,Matrix Software,E10+
14495,Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,55,34,6.8,"Koei, Omega Force",T
99072,Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,78,14,7.5,Skip Ltd.,E
76743,Jurassic: The Hunted,PS3,2009,Shooter,Activision,72,24,7.5,Clover Studio,E
86446,Farmtopia,DS,2010,Simulation,505 Games,72,24,7.5,Appaloosa Interactive,RP
85555,DanceDanceRevolution,PS3,2010,Simulation,Konami Digital Entertainment,72,24,7.5,Backbone Emeryville,K-A
31761,Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,82,13,7.4,Ubisoft Toronto,M
40373,"Ni Hao, Kai-lan: Super Game Day",Wii,2009,Misc,Take-Two Interactive,72,24,7.5,Prokion,E
82420,One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,67,17,8.5,Ganbarion,T
92082,Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,61,26,6.5,Ubisoft Montreal,T
64891,Crash & Spyro Superpack,GBA,2005,Platform,Vivendi Games,72,24,7.5,Black Hole Games,E10+
62134,Reel Fishing Paradise 3D,3DS,2011,Sports,Marvelous Interactive,72,24,7.5,"Tecmo, Ntreev Soft",E10+
71350,Conflict: Denied Ops,PS3,2008,Shooter,Eidos Interactive,51,28,3.1,Pivotal Games,M
80369,Binary Domain,X360,2012,Action,Sega,74,43,8,Sega,M
50783,Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,72,24,7.5,Platinum Egg,M
24414,IL-2 Sturmovik: Birds of Prey,PSP,2009,Simulation,505 Games,72,24,7.5,Flagship,E
57978,ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,72,24,7.5,White Birds Productions,E
63122,Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Simulation,Activision,72,24,7.5,Monolith Soft,E
49967,Pro Yaky? Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,72,24,7.5,Junction Point,E10+
88935,Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,72,24,7.5,Alfa System,M
35224,Thomas the Tank Engine & Friends,GBA,2004,Adventure,,72,24,7.5,Nival Interactive,RP
90389,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009,Action,Konami Digital Entertainment,72,24,7.5,Sonnori,M
69718,The Scorpion King: Sword of Osiris,GBA,2002,Action,Vivendi Games,72,24,7.5,Hitmaker,M
25408,Jeep Thrills,Wii,2008,Racing,Zoo Digital Publishing,72,24,7.5,Capcom,RP
29002,Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,67,23,7.3,Activision,E10+
21327,Bubsy 3D,PS,1996,Platform,Accolade,72,24,7.5,Ensemble Studios,K-A
96190,NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,72,24,7.5,Pocket Studios,K-A
59470,Robin Hood: Defender of the Crown,PS2,2003,Strategy,Capcom,59,18,5.6,Cinemaware,T
48731,Face Training,DS,2007,Misc,Nintendo,72,24,7.5,"Treyarch, Shaba Games",M
66494,Barbie Horse Adventures: Riding Camp,Wii,2008,Sports,Activision,72,24,7.5,Lightning Fish Games,E
42706,SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,72,24,7.5,Naps Team,E10+
71414,R-Type Final,PS2,2003,Shooter,Metro 3D,79,50,9.1,Irem,E
51378,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,72,24,7.5,Venom Games,M
16965,Bolt,PS3,2008,Adventure,Disney Interactive Studios,59,11,6.8,Avalanche Software,E10+
87795,Mathews Bowhunting,Wii,2010,Sports,Zoo Games,72,24,7.5,"CyberConnect2, Racjin",T
72380,Phantasy Star Nova,PSV,2014,Role-Playing,Sega,72,24,7.5,Prokion,T
51885,Pro Evolution Soccer 2014,3DS,2013,Action,Konami Digital Entertainment,72,24,7.5,Spiders,AO
88802,Sega GT 2002,XB,2002,Racing,Sega,82,24,8.2,Wow Entertainment,E
56909,F1 2011,PC,2011,Racing,Codemasters,83,10,7.2,Codemasters,E
28809,Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,72,24,7.5,The Workshop,E
56927,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,68,13,8.1,Krome Studios,E10+
84653,Family Feud: 2012 Edition,Wii,2011,Misc,Ubisoft,72,24,7.5,"Ubisoft, Sensory Sweep",K-A
54317,Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,55,20,7.3,Omega Force,T
25903,Blood Omen 2,XB,2002,Action,Eidos Interactive,76,22,9,Crystal Dynamics,M
42749,Earth Defense Force: Insect Armageddon,X360,2011,Shooter,D3Publisher,68,40,8.2,Vicious Cycle,T
72837,Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,74,19,5.3,Visual Concepts,E
86553,Saints Row IV,PC,2013,Action,Deep Silver,86,45,7.4,Volition Inc.,M
87644,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sports,Sega,72,24,7.5,Epics,RP
19857,Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,69,14,7.5,Electronic Arts,E
52090,Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,74,19,7,Harmonix Music Systems,T
56838,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,72,24,7.5,Eighting/Raizing,T
89753,Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,44,22,7,Tecmo Koei Canada,M
87970,La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,79,47,8.5,Nippon Ichi Software,T
98296,Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,63,25,4.4,Spellbound,T
88366,NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,55,42,4.2,Midway,E
41988,Tiger Woods PGA Tour 07,XB,2006,Sports,Electronic Arts,81,21,6.8,EA Redwood Shores,E
54112,Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,62,11,6.3,Buena Vista Games,E10+
54515,Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,69,32,7.7,Bandai Namco Games,T
73941,Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,72,24,7.5,WideScreen Games,M
38425,The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,66,21,7.1,Snowblind Studios,M
69695,The Bee Game,DS,2007,Adventure,Midway Games,72,24,7.5,"Dice, Danger Close",AO
39758,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,74,13,8.3,Milestone S.r.l,E10+
19229,Rango: The Video Game,PS3,2011,Action,Electronic Arts,65,23,6.4,Behaviour Interactive,E10+
81689,EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,77,16,8.5,Sony Online Entertainment,T
22446,Godzilla (2015),PS4,2014,Action,Namco Bandai Games,72,24,7.5,Criterion Games,T
92579,Fairy Fencer F,PS3,2013,Role-Playing,Nippon Ichi Software,65,31,7.4,Compile Heart,T
73808,Shadows of the Damned,X360,2011,Action,Electronic Arts,76,76,8.4,Grasshopper Manufacture,M
48584,Treasures of the Deep,PS,1997,Action,Namco Bandai Games,72,24,7.5,Bandai Namco Games,T
84638,Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,80,10,8.9,Sonic Team,T
52644,Cabela's Survival: Shadows of Katmai,PS3,2011,Sports,Activision,72,24,7.5,Blue Shift,AO
89593,Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,72,24,7.5,Visceral Games,K-A
54132,Go Play: Lumberjacks,Wii,2009,Simulation,Majesco Entertainment,72,24,7.5,Acclaim,E
18400,Fight Club,PS2,2004,Fighting,Vivendi Games,36,28,4.4,Genuine Games,M
75976,Samurai Warriors: State of War,PSP,2005,Action,Tecmo Koei,64,30,6.4,Omega Force,T
22017,Cabela's Survival: Shadows of Katmai,X360,2011,Sports,Activision,72,24,7.5,Sports Interactive,AO
43387,Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,51,19,7.5,D3Publisher,T
11883,Guilty Gear Xrd: Sign,PS3,2014,Fighting,Arc System Works,72,24,7.5,IR Gurus,RP
25700,Dance Dance Revolution: Disney Grooves,Wii,2009,Simulation,Konami Digital Entertainment,72,24,7.5,Bethesda Softworks,AO
20807,Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,72,24,7.5,JV Games Inc.,K-A
68012,Harvest Moon: A Wonderful Life Special Edition,PS2,2004,Simulation,505 Games,72,24,7.5,BottleRocket Entertainment,M
61851,Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,72,24,7.5,Mikoishi,E
57666,The Munchables,Wii,2009,Action,Namco Bandai Games,71,33,8.2,Now Production,E
46271,How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,72,24,7.5,Hitmaker,E
67258,.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,72,24,7.5,Digital Fiction,E
37855,The Smurfs 2,DS,2013,Platform,Ubisoft,72,24,7.5,Gust,T
59247,Close Combat: First to Fight,XB,2005,Shooter,Take-Two Interactive,69,46,7.8,Destineer,T
60313,Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,73,43,8.6,Double Helix Games,T
86295,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Vivendi Games,72,27,8.9,Eurocom Entertainment Software,T
53133,Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,72,24,7.5,Lionhead Studios,M
69235,Reel Fishing II,PS,2000,Sports,Victor Interactive,72,24,7.5,Celeris,T
42744,Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,72,24,7.5,Master Creating,RP
43747,Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,68,13,8.5,Krome Studios,E
31444,Imagine: Babyz Fashion,DS,2009,Simulation,Ubisoft,72,24,7.5,SCEA Sports Studio,K-A
81089,Dead or Alive,SAT,1997,Fighting,Tecmo Koei,72,24,7.5,Saber Interactive,E
98633,Active Health with Carol Vorderman,DS,2009,Sports,Nintendo,72,24,7.5,"Tetris Online, Inc",T
48137,Driving Emotion Type-S,PS2,2000,Racing,Electronic Arts,72,24,7.5,"Introversion, Double Eleven",RP
94001,Heavy Fire: Afghanistan,PS3,2011,Shooter,Unknown,39,5,3.3,Teyon,T
98825,Siren,PS2,2003,Adventure,Sony Computer Entertainment,72,48,7.8,SCE Japan Studio,M
64016,NARC,XB,2005,Shooter,Midway Games,51,27,2.8,Point of View,M
56005,Driver: San Francisco,PC,2011,Racing,Ubisoft,80,11,7,Ubisoft Reflections,T
33227,Just Dance 2017,Wii,2016,Misc,Ubisoft,72,24,7.5,Bluehole Studio,M
53128,NASCAR Unleashed,Wii,2011,Racing,Activision,72,24,7.5,Rockstar Studios,M
38747,Super Robot Taisen J,GBA,2005,Strategy,Banpresto,72,24,7.5,Page 44 Studios,M
40369,Shape Up,XOne,2014,Misc,Ubisoft,58,6,8.3,Ubisoft Montreal,E
63464,Nep League DS,DS,2007,Sports,Jaleco,72,24,7.5,Sennari Interactive,RP
29989,Happy Cooking,DS,2006,Simulation,Ubisoft,72,24,7.5,Twelve Games,M
23807,Ar tonelico 2: Melody of Metafalica,PS2,2007,Role-Playing,Nippon Ichi Software,72,24,7.5,KnowWonder,RP
62842,Cars: Race-O-Rama,PS3,2009,Racing,THQ,72,24,7.5,Premium Agency,T
45029,Jewel Master: Cradle of Athena,DS,2010,Puzzle,Storm City Games,72,24,7.5,Bugbear,T
40397,Saw II: Flesh & Blood,PS3,2010,Action,Konami Digital Entertainment,72,24,7.5,Idol Minds,M
47964,Hidden Mysteries: Vampire Secrets,DS,2010,Adventure,Astragon,72,24,7.5,Noise Factory,AO
57605,Casper: Friends Around the World,PS,2000,Action,TDK Core,72,24,7.5,Victor Interactive Software,E10+
20779,Jurassic Park III: Island Attack,GBA,2001,Adventure,Konami Digital Entertainment,72,24,7.5,Tiwak,E
13494,Jikkyou Powerful Pro Baseball 2016,PSV,2016,Sports,Konami Digital Entertainment,72,24,7.5,Coldwood Interactive,AO
47292,Star Trek: Legacy,X360,,Simulation,Ubisoft,64,41,5.5,Mad Doc Software,E10+
37583,Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,72,24,7.5,Goshow,K-A
30562,GameBoy Wars,GB,1991,Strategy,Nintendo,72,24,7.5,Team 17,K-A
13124,Amplitude,PS2,2003,Misc,Sony Computer Entertainment,86,35,8.8,Harmonix Music Systems,T
20456,Disgaea DS,DS,2008,Role-Playing,Square Enix,82,32,7.5,Nippon Ichi Software,T
91258,Gauntlet: Seven Sorrows,XB,2005,Role-Playing,Midway Games,61,36,7.8,Midway,T
68517,AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,61,21,7.1,KCE Studios,E
32581,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,Konami Digital Entertainment,72,24,7.5,Artoon,AO
56338,Monopoly Party,XB,2002,Misc,Infogrames,72,24,7.5,Runic Games,T
44579,Fear Effect 2: Retro Helix,PS,2001,Action,Eidos Interactive,84,15,8.9,Kronos Digital Entertainment,M
49048,Chaotic: Shadow Warriors,DS,2009,Action,Activision,72,24,7.5,"Naughty Dog, SCE/WWS",E10+
48098,Ninja Gaiden 3,WiiU,2012,Action,Nintendo,72,24,7.5,Remedy Entertainment,RP
87734,Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,76,26,7.7,Gust,E10+
86627,Mahjong: Journey Quest for Tikal,DS,2008,Puzzle,Rondomedia,72,24,7.5,Colossal Order,T
21979,Call of Duty: World at War,PC,2008,Shooter,Activision,83,36,7.5,Treyarch,M
52439,CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,39,5,5.6,Telltale Games,M
78851,Chocobo no Fushigi Dungeon for WonderSwan,WS,1999,Role-Playing,Namco Bandai Games,72,24,7.5,ChunSoft,K-A
21807,International Superstar Soccer 2000 (JP weekly sales),N64,1999,Sports,Konami Digital Entertainment,72,24,7.5,Psikyo,T
54808,Ringling Bros. and Barnum & Bailey Circus,Wii,2009,Action,Take-Two Interactive,72,24,7.5,FrontLine Studios,T
38886,Klonoa: Door to Phantomile,PS,1997,Platform,Sony Computer Entertainment,72,24,7.5,Totally Games,RP
50888,Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,48,11,4.3,Coyote Developments,M
68455,Atari Anniversary Advance,GBA,2002,Misc,Atari,72,24,7.5,GlyphX Games,T
28757,Summer Athletics: The Ultimate Challenge,PS2,2008,Sports,DTP Entertainment,72,24,7.5,Sega AM3,K-A
56685,Hatsune Miku and Future Stars: Project Mirai,3DS,2012,Misc,Sega,72,24,7.5,Big Sky Software,E10+
25496,X-Men Origins: Wolverine,PS2,2009,Action,Activision,72,24,7.5,Buena Vista Games,RP
90198,Syndicate,X360,2012,Shooter,Electronic Arts,74,65,7.1,Starbreeze,M
28989,Zumba Fitness Rush,X360,2012,Sports,505 Games,73,7,6.2,"Majesco Games, Majesco",E10+
43969,Call of Juarez,X360,2007,Shooter,Ubisoft,71,37,6.9,Techland,M
78629,TalkMan (Japan),PSP,2005,Misc,Sony Computer Entertainment,72,24,7.5,Bunkasha Publishing,E
72942,Ghostbusters: The Video Game,PSP,2009,Action,Atari,54,13,4.7,Red Fly Studio,E10+
82905,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,75,27,8.5,Eighting/Raizing,T
46514,Mega Man Soccer,SNES,1993,Sports,Capcom,72,24,7.5,Lost Toys,E10+
46914,MotoGP,Wii,2009,Racing,Capcom,44,10,5.4,Milestone S.r.l,E
72246,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,72,37,8.7,Red Fly Studio,E10+
68919,Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,59,30,7.8,Dimps Corporation,T
34719,Brunswick Pro Bowling,PS3,2010,Sports,505 Games,72,24,7.5,Secret Stash Games,E
67313,LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,64,19,6.8,Traveller's Tales,E10+
26460,FIFA Soccer 07,GC,2006,Sports,Electronic Arts,72,24,7.5,Etranges Libellules,T
14675,Rabbids Party Collection,Wii,2010,Misc,Ubisoft,72,24,7.5,Opus,E10+
46630,Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,60,19,7.4,5pb,M
32130,The Last Airbender,DS,2010,Action,THQ,69,6,7,THQ,E10+
64793,My Fitness Coach 2: Exercise and Nutrition,Wii,2009,Sports,Black Bean Games,72,24,7.5,Funcom,M
12801,Pok̩mon I Choose You / Squirtle Squad Game Boy Advance Video,GBA,2004,Misc,Nintendo,72,24,7.5,Idol Minds,M
42458,Vampire Savior: The Lord of Vampire,SAT,1998,Fighting,Capcom,72,24,7.5,Microsoft Game Studios Japan,E
79549,Backbreaker,X360,,Sports,Unknown,54,29,7.6,NaturalMotion,E
47307,UFC Personal Trainer: The Ultimate Fitness System,Wii,2011,Sports,THQ,72,24,7.5,Retro Studios,M
83029,MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,73,28,6.4,Milestone S.r.l,E
62691,Shrek SuperSlam,DS,2005,Action,Activision,72,24,7.5,Core Design Ltd.,M
46962,Alone in the Dark,Wii,2008,Adventure,Atari,39,10,4.4,Hydravision,M
71910,Super Robot Taisen UX,3DS,2013,Role-Playing,Namco Bandai Games,72,24,7.5,Ntreev Soft,E
18739,Skylanders Imaginators,WiiU,2016,Platform,Activision,72,24,7.5,Midway,T
79349,Six Flags Fun Park,DS,2008,Misc,Brash Entertainment,34,4,7,Brash Entertainment,E
31550,Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,64,21,8.3,Rockstar San Diego,E
36861,Jeopardy!,DS,2010,Misc,THQ,72,24,7.5,Secret Level,K-A
29196,Pro Yaky? Spirits 2011,PS3,2011,Sports,Konami Digital Entertainment,72,24,7.5,Iron Galaxy Studios,T
24769,Doctor Who: Return to Earth,Wii,2010,Adventure,Asylum Entertainment,72,24,7.5,"SCEA, Zindagi Games",RP
74775,Battle Commander: Hachibushu Shura no Heihou,SNES,1991,Strategy,Banpresto,72,24,7.5,Sting,RP
37992,WWE All Stars,PSP,2011,Fighting,THQ,70,4,6.6,THQ,T
84736,Jampack Vol. 1,PS,1996,Misc,Sony Computer Entertainment,72,24,7.5,MTO,K-A
38393,Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,35,20,5.9,Blitz Games,M
37130,Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,48,19,6.8,K2,M
49713,Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,69,27,7.1,"Valuewave Co.,Ltd.",E
47747,Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,59,13,8.6,Genki,E
72360,Moon,PS,1997,Adventure,ASCII Entertainment,72,24,7.5,Hudson Soft,E
88668,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005,Action,Disney Interactive Studios,65,20,7.5,Amaze Entertainment,E10+
57911,Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,65,5,8.3,FUN Labs,T
27903,Re-Volt,N64,1999,Racing,Acclaim Entertainment,72,24,7.5,"Game Republic, JapanStudio",RP
12048,Sesame Street: Elmo's Letter Adventure,N64,1999,Misc,NewKidCo,72,24,7.5,Killaware,T
84794,Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,71,4,7.4,Marvelous Inc.,M
84319,Might & Magic: Clash of Heroes,DS,2009,Role-Playing,Ubisoft,72,24,7.5,EA Seattle,RP
93133,GRID Autosport,PS3,2014,Racing,Codemasters,75,35,6.8,Codemasters,E
62967,Gokujou Parodius,SNES,1994,Shooter,Konami Digital Entertainment,72,24,7.5,Arrowhead Game Studios,RP
36149,Half-Minute Hero,PSP,2009,Role-Playing,Rising Star Games,84,41,7.8,Opus,E10+
14366,Gauntlet: Dark Legacy,GC,2002,Action,Midway Games,60,20,9.1,Midway,T
42901,A.C.E.: Another Century's Episode 2,PS2,2006,Simulation,Banpresto,72,24,7.5,Vatra,E
44601,The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,56,24,7.5,Traveller's Tales,T
32831,Company of Heroes: Anthology,PC,2009,Strategy,THQ,72,24,7.5,Metro Graphics,E
36684,Shadow The Hedgehog,XB,2005,Platform,Sega,49,24,5.5,Sega,E10+
52362,Daigasso! Band Brothers P,3DS,2013,Misc,Nintendo,72,24,7.5,Artech Studios,AO
97272,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,72,24,7.5,"Koei, Omega Force",M
35653,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000,Sports,Sega,72,24,7.5,Blue Fang Games,E
12555,The Adventures of Cookie & Cream,PS2,2000,Puzzle,Empire Interactive,72,24,7.5,Boomzap,K-A
75258,World of Outlaws: Sprint Cars,X360,2010,Racing,THQ,57,4,8.1,Big Ant Studios,E
41278,Van Helsing,XB,2007,Action,Activision,63,32,7.6,Saffire,T
41961,Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,71,45,5.1,EA Sports,E
34023,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,51,5,5.3,Papaya Studios,E10+
88482,Pure Futbol,X360,2010,Sports,Ubisoft,38,20,7.9,Ubisoft Vancouver,E
73067,Spider-Man: Friend or Foe,PSP,2007,Action,Activision,58,7,4.4,Artificial Mind and Movement,E10+
29927,Sing4: The Hits Edition,Wii,2011,Misc,Crave Entertainment,72,24,7.5,"Atari, Slightly Mad Studios, Atari SA",K-A
80932,Gun,GC,2005,Shooter,Activision,77,27,8.6,Neversoft Entertainment,M
80359,SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,52,35,5.7,Namco Bandai Games,T
94423,Rio,Wii,2011,Misc,THQ,72,24,7.5,Related Designs,RP
53194,F1 Challenge,SAT,1994,Racing,Sega,72,24,7.5,"Dimps Corporation, Sonic Team",E
18410,Squeeballs Party,Wii,2009,Puzzle,Performance Designed Products,72,24,7.5,Overworks,T
44119,Metal Gear Ac!d 2,PSP,2005,Strategy,Konami Digital Entertainment,72,24,7.5,"1C, Ino-Co, 1C Company",E10+
88988,Shadow Madness,PS,1999,Action,Crave Entertainment,72,24,7.5,Creative Assembly,E
58487,Aliens: Colonial Marines,PC,2013,Shooter,Sega,45,40,3.5,Gearbox Software,M
26301,Tiger Woods PGA Tour 2004,GBA,2003,Sports,Electronic Arts,75,5,7.5,Backbone Emeryville,E
96567,The Game of Life / Yahtzee / Payday,GBA,2005,Misc,Zoo Digital Publishing,72,24,7.5,"Gearbox Software, 3D Realms",T
32560,FIFA Soccer 11,PC,2010,Sports,Electronic Arts,83,16,7.7,EA Sports,E
89287,American Chopper 2: Full Throttle,PS2,2005,Racing,Zoo Digital Publishing,72,24,7.5,Eighting,M
80147,Borderlands,PC,2009,Shooter,Take-Two Interactive,81,37,7.8,Gearbox Software,M
80457,de Blob 2,Wii,2011,Platform,THQ,79,20,8.1,Blue Tongue Entertainment,E10+
24149,Silent Hill 4: The Room,XB,2004,Action,Konami Digital Entertainment,76,43,8.3,KCET,M
25575,Commandos 2: Men of Courage,PS2,2002,Strategy,Eidos Interactive,67,19,6.8,Pyro Studios,T
62086,Remember Me,X360,2013,Action,Capcom,70,42,7.5,DONTNOD Entertainment,M
45975,Brink,PC,2011,Shooter,Bethesda Softworks,70,38,6,Splash Damage,T
56726,FIFA Soccer 2002,GC,2001,Sports,Electronic Arts,81,13,8,EA Sports,E
29264,Pro Evolution Soccer 2013,3DS,2012,Sports,Konami Digital Entertainment,72,24,7.5,Ivory Tower,E10+
46880,Atari Anniversary Edition Redux,PS,2000,Misc,Infogrames,72,24,7.5,"EA Redwood Shores, EA Salt Lake",RP
64972,Lips: Party Classics,X360,2010,Misc,Microsoft Game Studios,72,24,7.5,Farsight Technologies,T
52252,Toukiden: The Age of Demons,PSP,2013,Action,Tecmo Koei,72,24,7.5,Vivarium,K-A
97261,Fireblade,PS2,2002,Action,Midway Games,72,24,7.5,Digital Embryo,E10+
79395,Disney's Tarzan Untamed,GC,2001,Platform,Ubisoft,61,11,7.4,Ubisoft Montreal,E
31137,Brunswick Circuit Pro Bowling,PS,1998,Sports,THQ,72,24,7.5,Epics,M
40709,Marvel Super Hero Squad: Comic Combat,Wii,2011,Action,THQ,72,24,7.5,Lionhead Studios,K-A
30418,Trinity Universe,PS3,2009,Role-Playing,Nippon Ichi Software,62,25,7.2,"Gust, Idea Factory",T
57379,Payday 2,XOne,2015,Shooter,505 Games,72,24,7.5,Kush Games,E10+
25620,Pirates: Hunt For Blackbeard's Booty,Wii,2008,Adventure,Activision,72,24,7.5,Visceral Games,M
65648,Cabela's Dangerous Hunts 2009,PS2,2008,Sports,Activision Value,72,24,7.5,KnowWonder,E10+
74456,Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,67,25,8,Marvelous Inc.,M
16087,Ball Breakers,PS,2000,Action,Take-Two Interactive,68,10,5.3,Lost Toys,E
84008,Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,2005,Action,Namco Bandai Games,72,24,7.5,Max Five,AO
45348,Splatterhouse,X360,2010,Action,Namco Bandai Games,62,51,7.6,"Namco Bandai Games America, Namco Bandai Games",M
28332,EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,73,34,8,SCEE,E
57095,You Don't Know Jack,PS3,2011,Misc,THQ,82,11,7.3,"Jellyvision, Iron Galaxy Studios",T
59000,Chuck E. Cheese's Party Games,DS,2010,Misc,UFO Interactive,72,24,7.5,Access Games,K-A
53209,Twisted Metal: Small Brawl,PS,,Action,Unknown,51,14,7.6,Incognito Inc.,T
31483,Otomedius Excellent,X360,,Shooter,Unknown,48,8,8.1,Konami,T
23698,Charlie and the Chocolate Factory,GC,2005,Adventure,Global Star,39,16,3.2,"High Voltage Software, Backbone Entertainment",E
67119,Armored Core: Last Raven,PS2,2005,Simulation,505 Games,59,16,8.9,From Software,T
57120,Burnout Legends,DS,2005,Racing,Electronic Arts,38,12,6,Visual Impact,E
66837,Tomb Raider: Underworld,PS2,2009,Action,Eidos Interactive,72,24,7.5,Maximum Games,T
76214,College Hoops 2K7,PS3,2007,Sports,Take-Two Interactive,81,9,7.1,2K Sports,E
69219,Hello Kitty: Birthday Adventures,DS,2010,Adventure,Namco Bandai Games,72,24,7.5,"High Voltage Software, Backbone Entertainment",AO
15964,All Grown Up! Express Yourself,GBA,2004,Misc,THQ,72,24,7.5,Saffire,E
