,id_product,id_localisation,id_temps,sales,mean_score_critic,mean_score_user
37650,85435,4,11,0.0,72,7.5
37651,58408,4,11,0.01,72,7.5
37652,74358,4,11,0.01,37,4.1
37653,13717,4,11,0.02,72,7.5
37654,27841,4,11,0.01,64,7.1
37655,72138,4,11,0.01,72,7.5
37656,57019,4,11,0.01,72,7.5
37657,47414,4,11,0.01,72,7.5
37658,30134,4,11,0.01,72,7.5
37659,90908,4,11,0.01,72,7.5
37660,72347,4,11,0.01,72,7.5
37661,67395,4,11,0.01,72,7.5
37662,55815,4,11,0.01,72,7.5
37663,29014,4,11,0.01,56,5.5
37664,19942,4,11,0.01,72,7.5
37665,77038,4,11,0.01,72,7.5
37666,31393,4,11,0.0,72,7.5
37667,35551,4,11,0.01,72,7.5
37668,69092,4,11,0.0,72,7.5
37669,68978,4,11,0.01,72,7.5
37670,20342,4,11,0.01,72,7.5
37671,32239,4,11,0.01,72,7.5
37672,79897,4,11,0.01,64,5.2
37673,39298,4,11,0.02,72,7.5
37674,83964,4,11,0.01,72,7.5
37675,24198,4,11,0.01,72,7.5
37676,92264,4,11,0.0,72,7.5
37677,71883,4,11,0.01,72,7.5
37678,54466,4,11,0.01,72,7.5
37679,35714,4,11,0.0,72,7.5
37680,30013,4,11,0.02,72,7.5
37681,83162,4,11,0.01,72,7.5
37682,78521,4,11,0.01,72,7.5
37683,77830,4,11,0.0,72,7.5
37684,29785,4,11,0.0,72,7.5
37685,69811,4,11,0.01,72,7.5
37686,43717,4,11,0.01,64,4.4
37687,81153,4,11,0.0,72,7.5
37688,11583,4,11,0.01,65,7.3
37689,34311,4,11,0.01,72,7.5
37690,88254,4,11,0.01,44,4.6
37691,27193,4,11,0.01,72,7.5
37692,42102,4,11,0.01,37,3.6
37693,85257,4,11,0.0,72,7.5
37694,87694,4,11,0.01,72,7.5
37695,30855,4,11,0.01,72,7.5
37696,23964,4,11,0.01,72,7.5
37697,57183,4,11,0.0,72,7.5
37698,23233,4,11,0.01,72,7.5
37699,50101,4,11,0.01,75,7.7
37700,47386,4,11,0.01,72,7.5
37701,34520,4,11,0.01,79,5.5
37702,79266,4,11,0.01,56,8.2
37703,79774,4,11,0.0,72,7.5
37704,13413,4,11,0.01,72,7.5
37705,44921,4,11,0.0,72,7.5
37706,18912,4,11,0.01,72,7.5
37707,33401,4,11,0.01,72,7.5
37708,16997,4,11,0.01,72,7.5
37709,95687,4,11,0.01,72,7.5
37710,57177,4,11,0.01,72,7.5
37711,17556,4,11,0.01,82,8.1
37712,93930,4,11,0.01,72,7.5
37713,60819,4,11,0.01,72,7.5
37714,27570,4,11,0.0,72,7.5
37715,73957,4,11,0.0,72,7.5
37716,41173,4,11,0.01,72,7.5
37717,87714,4,11,0.0,72,7.5
37718,84100,4,11,0.02,72,7.5
37719,25298,4,11,0.01,72,7.5
37720,17486,4,11,0.01,72,7.5
37721,17082,4,11,0.01,72,7.5
37722,63168,4,11,0.0,72,7.5
37723,72477,4,11,0.02,72,7.5
37724,33247,4,11,0.01,72,7.5
37725,44170,4,11,0.01,72,7.5
37726,40267,4,11,0.01,72,7.5
37727,41256,4,11,0.01,72,7.5
37728,61616,4,11,0.0,72,7.5
37729,74783,4,11,0.0,72,7.5
37730,42633,4,11,0.01,72,7.5
37731,35046,4,11,0.01,72,7.5
37732,72626,4,11,0.0,72,7.5
37733,19542,4,11,0.01,72,7.5
37734,45899,4,11,0.0,72,7.5
37735,21963,4,11,0.0,72,7.5
37736,96253,4,11,0.0,72,7.5
37737,90735,4,11,0.01,72,7.5
37738,70440,4,11,0.0,72,7.5
37739,38559,4,11,0.01,72,7.5
37740,13253,4,11,0.0,72,7.5
37741,47143,4,11,0.0,72,7.5
37742,74217,4,11,0.01,72,7.5
37743,45530,4,11,0.01,60,8.0
37744,99159,4,11,0.0,47,7.0
37745,76861,4,11,0.01,72,7.5
37746,93217,4,11,0.01,72,7.5
37747,56575,4,11,0.01,72,7.5
37748,90382,4,11,0.01,61,6.2
37749,67975,4,11,0.0,72,7.5
37750,22371,4,11,0.0,72,7.5
37751,47708,4,11,0.0,72,7.5
37752,49749,4,11,0.0,72,7.5
37753,81104,4,11,0.01,72,7.5
37754,28242,4,11,0.0,72,7.5
37755,67479,4,11,0.01,72,7.5
37756,55246,4,11,0.0,72,7.5
37757,68839,4,11,0.01,72,7.5
37758,91725,4,11,0.0,72,7.5
37759,34504,4,11,0.0,72,7.5
37760,52355,4,11,0.0,72,7.5
37761,38471,4,11,0.0,72,7.5
37762,45175,4,11,0.0,72,7.5
37763,31652,4,11,0.0,72,7.5
37764,93377,4,11,0.0,72,7.5
37765,32914,4,11,0.01,70,
37766,23763,4,11,0.0,72,7.5
37767,41369,4,11,0.01,72,7.5
37768,42776,4,11,0.01,72,7.5
37769,65316,4,11,0.01,72,7.5
37770,21378,4,11,0.0,72,7.5
37771,52344,4,11,0.0,72,7.5
37772,64670,4,11,0.01,72,7.5
37773,85082,4,11,0.0,72,7.5
37774,47868,4,11,0.0,72,7.5
37775,92640,4,11,0.02,72,7.5
37776,25906,4,11,0.0,57,6.0
37777,25248,4,11,0.0,53,
37778,58318,4,11,0.0,72,7.5
37779,19876,4,11,0.0,72,7.5
37780,18267,4,11,0.01,72,7.5
37781,69931,4,11,0.0,72,7.5
37782,85003,4,11,0.01,45,6.9
37783,14266,4,11,0.0,72,7.5
37784,28662,4,11,0.0,70,
37785,42912,4,11,0.01,72,7.5
37786,20561,4,11,0.0,72,7.5
37787,76240,4,11,0.0,72,7.5
37788,39672,4,11,0.0,72,7.5
37789,42240,4,11,0.01,72,7.5
37790,91897,4,11,0.0,72,7.5
37791,48332,4,11,0.0,72,7.5
37792,41976,4,11,0.01,81,7.4
37793,50753,4,11,0.0,72,7.5
37794,59899,4,11,0.0,72,7.5
37795,40283,4,11,0.0,72,7.5
37796,25223,4,11,0.0,72,7.5
37797,72228,4,11,0.01,72,7.5
37798,77148,4,11,0.01,54,6.8
37799,77526,4,11,0.0,72,7.5
37800,42135,4,11,0.0,72,7.5
37801,58259,4,11,0.0,72,7.5
37802,85896,4,11,0.01,72,7.5
37803,13639,4,11,0.0,72,7.5
37804,69473,4,11,0.0,72,7.5
37805,84860,4,11,0.0,72,7.5
37806,89083,4,11,0.0,72,7.5
37807,32244,4,11,0.01,72,7.5
37808,49207,4,11,0.0,72,7.5
37809,83495,4,11,0.0,60,
37810,22876,4,11,0.0,74,7.2
37811,57557,4,11,0.0,72,7.5
37812,98156,4,11,0.0,72,7.5
37813,89724,4,11,0.0,72,7.5
37814,69041,4,11,0.0,72,7.5
37815,79413,4,11,0.01,72,7.5
37816,90919,4,11,0.01,72,7.5
37817,59954,4,11,0.0,72,7.5
37818,28106,4,11,0.0,72,7.5
37819,83502,4,11,0.0,72,7.5
37820,99536,4,11,0.01,84,6.6
37821,93267,4,11,0.0,72,7.5
37822,70819,4,11,0.0,72,7.5
37823,69975,4,11,0.0,72,7.5
37824,16612,4,11,0.0,72,7.5
37825,84134,4,11,0.0,72,7.5
37826,87483,4,11,0.0,72,7.5
37827,46174,4,11,0.0,63,5.1
37828,55243,4,11,0.0,72,7.5
37829,38493,4,11,0.01,72,7.5
37830,29790,4,11,0.0,72,7.5
37831,15997,4,11,0.0,72,7.5
37832,86092,4,11,0.01,72,7.5
37833,78720,4,11,0.0,72,7.5
37834,46581,4,11,0.0,72,7.5
37835,21278,4,11,0.0,49,6.3
37836,83454,4,11,0.01,66,3.8
37837,63649,4,11,0.0,72,7.5
37838,62188,4,11,0.0,72,7.5
37839,49853,4,11,0.0,72,7.5
37840,86930,4,11,0.0,50,6.5
37841,26600,4,11,0.0,72,7.5
37842,98056,4,11,0.01,72,7.5
37843,79631,4,11,0.0,72,7.5
37844,21895,4,11,0.0,33,6.6
37845,95105,4,11,0.0,72,7.5
37846,42561,4,11,0.0,72,7.5
37847,64515,4,11,0.0,72,7.5
37848,20247,4,11,0.0,72,7.5
37849,28329,4,11,0.0,72,7.5
37850,31723,4,11,0.0,72,7.5
37851,15425,4,11,0.0,69,6.3
37852,64345,4,11,0.01,72,7.5
37853,57275,4,11,0.0,72,7.5
37854,50635,4,11,0.01,72,7.5
37855,73498,4,11,0.0,72,7.5
37856,85221,4,11,0.0,72,7.5
37857,91835,4,11,0.0,72,7.5
37858,66851,4,11,0.0,72,7.5
37859,80732,4,11,0.0,72,7.5
37860,55738,4,11,0.01,76,7.7
37861,18401,4,11,0.0,72,7.5
37862,75461,4,11,0.0,72,7.5
37863,32749,4,11,0.01,79,6.8
37864,76106,4,11,0.0,72,7.5
37865,20489,4,11,0.01,49,6.2
37866,42379,4,11,0.0,72,7.5
37867,43260,4,11,0.0,48,4.8
37868,70880,4,11,0.0,72,7.5
37869,16666,4,11,0.0,72,7.5
37870,64705,4,11,0.0,72,7.5
37871,29226,4,11,0.0,72,7.5
37872,32641,4,11,0.01,72,7.5
37873,84926,4,11,0.0,72,7.5
37874,14824,4,11,0.0,72,7.5
37875,66098,4,11,0.0,72,7.5
37876,54587,4,11,0.0,72,7.5
37877,69067,4,11,0.0,72,7.5
37878,27707,4,11,0.0,38,1.7
37879,99202,4,11,0.0,72,7.5
37880,72523,4,11,0.01,79,8.2
37881,45318,4,11,0.0,72,7.5
37882,81453,4,11,0.0,72,7.5
37883,13195,4,11,0.0,70,8.6
37884,34435,4,11,0.0,72,7.5
37885,31956,4,11,0.0,72,7.5
37886,60527,4,11,0.0,72,7.5
37887,32045,4,11,0.0,72,7.5
37888,50940,4,11,0.0,72,7.5
37889,85476,4,11,0.0,72,7.5
37890,58914,4,11,0.0,72,7.5
37891,43974,4,11,0.01,72,7.5
37892,74253,4,11,0.0,66,6.4
37893,59784,4,11,0.0,72,7.5
37894,79687,4,11,0.0,72,7.5
37895,70745,4,11,0.0,72,7.5
37896,37942,4,11,0.01,47,5.5
37897,27918,4,11,0.01,72,7.5
37898,73038,4,11,0.0,72,7.5
37899,54608,4,11,0.0,72,7.5
37900,24317,4,11,0.0,72,7.5
37901,72180,4,11,0.0,72,7.5
37902,75703,4,11,0.0,72,7.5
37903,25883,4,11,0.0,72,7.5
37904,13015,4,11,0.01,72,7.5
37905,44877,4,11,0.0,72,7.5
37906,36411,4,11,0.0,72,7.5
37907,55258,4,11,0.0,72,7.5
37908,11633,4,11,0.0,72,7.5
37909,65005,4,11,0.0,72,7.5
37910,63147,4,11,0.0,72,7.5
37911,27577,4,11,0.0,72,7.5
37912,26020,4,11,0.0,72,7.5
37913,70725,4,11,0.0,72,7.5
37914,78091,4,11,0.0,72,7.5
37915,42029,4,11,0.01,72,7.5
37916,41979,4,11,0.0,72,7.5
37917,47539,4,11,0.0,72,7.5
37918,12010,4,11,0.0,72,7.5
37919,18996,4,11,0.0,72,7.5
37920,63427,4,11,0.01,72,7.5
37921,51964,4,11,0.0,72,7.5
37922,45322,4,11,0.0,72,7.5
37923,45051,4,11,0.0,72,7.5
37924,29742,4,11,0.0,72,7.5
37925,56635,4,11,0.01,64,7.5
37926,90233,4,11,0.0,75,6.6
37927,59455,4,11,0.0,72,7.5
37928,71479,4,11,0.0,72,7.5
37929,82386,4,11,0.0,72,7.5
37930,95778,4,11,0.0,72,7.5
37931,42984,4,11,0.0,60,7.2
37932,63231,4,11,0.0,72,7.5
37933,78176,4,11,0.0,72,7.5
37934,89045,4,11,0.0,72,7.5
37935,36833,4,11,0.0,72,7.5
37936,34448,4,11,0.0,72,7.5
37937,88749,4,11,0.0,72,7.5
37938,11980,4,11,0.0,72,7.5
37939,30788,4,11,0.0,72,7.5
37940,54453,4,11,0.0,72,7.5
37941,99134,4,11,0.0,72,7.5
37942,93326,4,11,0.01,72,7.5
37943,20405,4,11,0.0,72,7.5
37944,90476,4,11,0.0,72,7.5
37945,45705,4,11,0.0,72,7.5
37946,75983,4,11,0.0,72,7.5
37947,90706,4,11,0.0,72,7.5
37948,76107,4,11,0.0,72,7.5
37949,38262,4,11,0.0,72,7.5
37950,84851,4,11,0.0,72,7.5
37951,99223,4,11,0.0,72,7.5
37952,72674,4,11,0.0,72,7.5
37953,54490,4,11,0.0,72,7.5
37954,23075,4,11,0.0,59,5.8
37955,71580,4,11,0.0,72,7.5
37956,99330,4,11,0.0,72,7.5
37957,28786,4,11,0.0,72,7.5
37958,77951,4,11,0.0,72,7.5
37959,64173,4,11,0.0,72,7.5
37960,34135,4,11,0.0,72,7.5
37961,98411,4,11,0.01,72,7.5
37962,17983,4,11,0.0,72,7.5
37963,43475,4,11,0.01,68,5.2
37964,68814,4,11,0.0,72,7.5
37965,78146,4,11,0.0,72,7.5
37966,51943,4,11,0.0,72,7.5
37967,56496,4,11,0.0,72,7.5
37968,35635,4,11,0.0,72,7.5
37969,88039,4,11,0.0,72,7.5
37970,16497,4,11,0.0,72,7.5
37971,17143,4,11,0.01,72,7.5
37972,90347,4,11,0.0,79,7.9
37973,44276,4,11,0.0,72,7.5
37974,27376,4,11,0.0,41,
37975,38864,4,11,0.0,72,7.5
37976,31786,4,11,0.01,72,7.5
37977,63803,4,11,0.0,83,8.4
37978,91676,4,11,0.01,72,7.5
37979,97590,4,11,0.0,72,7.5
37980,77548,4,11,0.0,72,7.5
37981,32026,4,11,0.0,72,7.5
37982,72905,4,11,0.01,72,8.3
37983,60806,4,11,0.0,72,7.5
37984,99272,4,11,0.01,63,6.3
37985,35910,4,11,0.0,72,7.5
37986,14395,4,11,0.0,72,7.5
37987,83344,4,11,0.0,72,7.5
37988,16458,4,11,0.0,72,7.5
37989,84691,4,11,0.0,72,7.5
37990,38909,4,11,0.0,72,7.5
37991,50662,4,11,0.0,72,7.5
37992,81593,4,11,0.0,72,7.5
37993,49829,4,11,0.0,72,7.5
37994,57378,4,11,0.0,72,7.5
37995,13384,4,11,0.0,72,7.5
37996,76172,4,11,0.0,72,7.5
37997,63883,4,11,0.0,72,7.5
37998,27742,4,11,0.0,72,7.5
37999,58458,4,11,0.0,72,7.5
38000,58652,4,11,0.01,72,7.5
38001,18997,4,11,0.0,72,7.5
38002,97658,4,11,0.0,70,5.7
38003,54248,4,11,0.0,72,7.5
38004,64678,4,11,0.0,66,6.2
38005,72325,4,11,0.0,72,7.5
38006,78850,4,11,0.0,72,7.5
38007,52803,4,11,0.0,72,7.5
38008,47894,4,11,0.0,72,7.5
38009,52086,4,11,0.0,72,7.5
38010,42740,4,11,0.0,72,7.5
38011,75497,4,11,0.0,72,7.5
38012,32872,4,11,0.0,72,7.5
38013,85879,4,11,0.0,72,7.5
38014,48662,4,11,0.0,72,7.5
38015,80264,4,11,0.0,72,7.5
38016,74974,4,11,0.0,72,7.5
38017,34391,4,11,0.0,72,7.5
38018,37581,4,11,0.01,72,7.5
38019,18690,4,11,0.0,72,7.5
38020,92089,4,11,0.0,63,
38021,68541,4,11,0.0,72,7.5
38022,50446,4,11,0.0,72,7.5
38023,80719,4,11,0.0,72,7.5
38024,73310,4,11,0.0,72,7.5
38025,67163,4,11,0.0,72,7.5
38026,96013,4,11,0.0,72,7.5
38027,24508,4,11,0.0,72,7.5
38028,48883,4,11,0.0,72,7.5
38029,23868,4,11,0.0,72,7.5
38030,51184,4,11,0.0,72,7.5
38031,93354,4,11,0.0,72,7.5
38032,44042,4,11,0.0,72,7.5
38033,36252,4,11,0.0,72,7.5
38034,49788,4,11,0.0,72,7.5
38035,32975,4,11,0.0,72,7.5
38036,53399,4,11,0.0,72,7.5
38037,54549,4,11,0.0,72,7.5
38038,41827,4,11,0.0,72,7.5
38039,36308,4,11,0.0,72,7.5
38040,53170,4,11,0.0,72,7.5
38041,38083,4,11,0.0,72,7.5
38042,98328,4,11,0.0,82,7.9
38043,21876,4,11,0.0,72,7.5
38044,71752,4,11,0.0,72,7.5
38045,50472,4,11,0.0,72,7.5
38046,13316,4,11,0.0,72,7.5
38047,24534,4,11,0.0,72,7.5
38048,33389,4,11,0.0,72,7.5
38049,76341,4,11,0.0,72,7.5
38050,38382,4,11,0.0,72,7.5
38051,24024,4,11,0.0,72,7.5
38052,59191,4,11,0.0,72,7.5
38053,80129,4,11,0.0,63,7.1
38054,88980,4,11,0.0,72,7.5
38055,86256,4,11,0.0,72,7.5
38056,62956,4,11,0.0,72,7.5
38057,94422,4,11,0.0,72,7.5
38058,90311,4,11,0.0,73,6.4
38059,14830,4,11,0.0,72,7.5
38060,55403,4,11,0.0,72,7.5
38061,56987,4,11,0.0,72,7.5
38062,88748,4,11,0.0,72,7.5
38063,29917,4,11,0.0,72,7.5
38064,61415,4,11,0.0,72,7.5
38065,77027,4,11,0.0,72,7.5
38066,56280,4,11,0.0,72,7.5
38067,26400,4,11,0.0,72,7.5
38068,28818,4,11,0.0,72,7.5
38069,51621,4,11,0.0,72,7.5
38070,76503,4,11,0.0,72,7.5
38071,93864,4,11,0.0,72,7.5
38072,14094,4,11,0.0,72,7.5
38073,35852,4,11,0.0,72,7.5
38074,63266,4,11,0.0,72,7.5
38075,65760,4,11,0.0,72,7.5
38076,20075,4,11,0.0,56,5.4
38077,26820,4,11,0.0,72,7.5
38078,43625,4,11,0.0,57,5.1
38079,82765,4,11,0.0,72,7.5
38080,62466,4,11,0.0,60,
38081,17264,4,11,0.0,72,7.5
38082,98117,4,11,0.0,72,7.5
38083,58896,4,11,0.0,72,7.5
38084,94528,4,11,0.0,72,7.5
38085,74327,4,11,0.0,72,7.5
38086,74180,4,11,0.0,72,7.5
38087,37267,4,11,0.0,72,7.5
38088,72339,4,11,0.0,72,7.5
38089,73788,4,11,0.0,72,7.5
38090,44328,4,11,0.0,72,7.5
38091,30059,4,11,0.0,72,7.5
38092,98642,4,11,0.0,72,7.5
38093,62407,4,11,0.0,72,7.5
38094,45801,4,11,0.0,72,7.5
38095,36625,4,11,0.0,72,7.5
38096,71464,4,11,0.0,72,7.5
38097,67923,4,11,0.0,72,7.5
38098,71844,4,11,0.0,72,7.5
38099,66823,4,11,0.0,72,7.5
38100,79153,4,11,0.0,72,7.5
38101,57812,4,11,0.0,72,7.5
38102,94745,4,11,0.0,72,7.5
38103,98473,4,11,0.0,72,7.5
38104,13850,4,11,0.0,72,7.5
38105,20171,4,11,0.0,72,7.5
38106,15574,4,11,0.0,72,7.5
38107,50201,4,11,0.0,72,7.5
38108,64490,4,11,0.0,72,7.5
38109,58690,4,11,0.0,72,7.5
38110,99061,4,11,0.0,72,7.5
38111,27873,4,11,0.0,72,7.5
38112,20139,4,11,0.0,72,7.5
38113,95099,4,11,0.0,72,7.5
38114,44633,4,11,0.0,72,7.5
38115,44489,4,11,0.0,72,7.5
38116,29419,4,11,0.0,72,7.5
38117,41599,4,11,0.0,72,7.5
38118,77663,4,11,0.0,72,7.5
38119,27626,4,11,0.0,72,7.5
38120,88709,4,11,0.0,72,7.5
38121,67000,4,11,0.0,72,7.5
38122,90578,4,11,0.0,72,7.5
38123,76538,4,11,0.0,72,7.5
38124,23798,4,11,0.0,72,7.5
38125,58967,4,11,0.0,72,7.5
38126,30880,4,11,0.0,72,7.5
38127,29342,4,11,0.0,72,7.5
38128,94659,4,11,0.0,72,7.5
38129,50103,4,11,0.0,72,7.5
38130,64897,4,11,0.0,72,7.5
38131,19785,4,11,0.0,72,7.5
38132,80225,4,11,0.0,72,7.5
38133,66740,4,11,0.0,72,7.5
38134,29296,4,11,0.0,72,7.5
38135,73710,4,11,0.0,72,7.5
38136,38314,4,11,0.0,72,7.5
38137,28534,4,11,0.0,72,7.5
38138,17268,4,11,0.0,72,7.5
38139,19410,4,11,0.0,69,7.9
38140,89518,4,11,0.0,72,7.5
38141,71254,4,11,0.0,72,7.5
38142,67118,4,11,0.0,72,7.5
38143,80118,5,11,21.82,61,6.3
38144,55025,5,11,15.32,72,7.5
38145,17563,5,11,14.64,87,6.3
38146,13662,5,11,12.73,88,6.4
38147,46721,5,11,10.77,84,7.5
38148,93445,5,11,9.88,91,7.9
38149,23610,5,11,9.52,74,7.3
38150,71165,5,11,8.49,68,7.4
38151,73627,5,11,7.69,97,9.1
38152,86490,5,11,6.81,72,7.5
38153,44264,5,11,6.6,95,8.8
38154,76838,5,11,6.59,87,8.6
38155,99388,5,11,6.34,95,9.0
38156,57164,5,11,6.24,73,7.4
38157,17399,5,11,5.13,80,6.5
38158,15784,5,11,5.08,89,8.0
38159,12648,5,11,4.87,72,7.5
38160,38726,5,11,4.83,93,8.2
38161,23228,5,11,4.84,92,8.7
38162,80410,5,11,4.42,56,8.3
38163,12192,5,11,4.08,84,8.1
38164,73187,5,11,3.87,76,7.9
38165,34286,5,11,3.53,88,7.5
38166,50875,5,11,3.5,89,8.3
38167,74429,5,11,3.48,88,8.6
38168,94065,5,11,3.19,82,7.6
38169,15126,5,11,3.17,82,7.8
38170,39148,5,11,3.11,96,8.9
38171,82600,5,11,3.12,87,7.7
38172,34909,5,11,3.04,73,7.0
38173,77050,5,11,2.97,88,8.5
38174,89959,5,11,2.84,90,8.2
38175,89588,5,11,2.83,75,7.5
38176,23829,5,11,2.81,89,7.2
38177,24639,5,11,2.69,84,5.7
38178,63733,5,11,2.69,79,7.7
38179,49096,5,11,2.68,80,8.0
38180,41677,5,11,2.62,74,6.7
38181,18376,5,11,2.6,72,7.5
38182,65543,5,11,2.57,75,8.0
38183,78638,5,11,2.49,79,8.0
38184,92372,5,11,2.46,72,7.5
38185,93951,5,11,2.42,77,6.8
38186,39884,5,11,2.38,83,6.1
38187,52947,5,11,2.39,42,5.5
38188,98565,5,11,2.35,72,7.2
38189,72205,5,11,2.33,76,7.1
38190,41738,5,11,2.32,72,7.5
38191,38553,5,11,2.22,88,7.0
38192,88712,5,11,2.21,88,8.2
38193,76193,5,11,2.17,82,6.3
38194,51565,5,11,2.09,89,8.1
38195,91653,5,11,2.08,90,5.6
38196,54519,5,11,2.11,64,7.1
38197,86871,5,11,2.09,89,8.9
38198,59040,5,11,2.12,72,7.5
38199,49728,5,11,2.07,82,8.6
38200,52466,5,11,2.06,72,7.5
38201,27087,5,11,2.08,72,7.5
38202,79736,5,11,2.12,72,7.5
38203,79610,5,11,2.08,80,7.6
38204,40819,5,11,2.06,78,6.4
38205,84633,5,11,1.86,72,7.5
38206,91864,5,11,1.97,70,7.5
38207,26330,5,11,1.8,89,7.6
38208,70835,5,11,1.78,83,8.0
38209,79346,5,11,1.81,78,8.1
38210,80896,5,11,1.71,74,5.3
38211,21677,5,11,1.74,78,8.5
38212,62989,5,11,1.69,90,7.9
38213,15628,5,11,1.64,74,3.1
38214,70969,5,11,1.62,81,8.0
38215,50265,5,11,1.59,79,8.0
38216,49525,5,11,1.55,74,7.8
38217,71288,5,11,1.55,88,8.2
38218,20805,5,11,1.5,72,7.5
38219,11329,5,11,1.55,63,6.8
38220,47394,5,11,1.5,79,6.9
38221,74154,5,11,1.52,75,7.7
38222,12415,5,11,1.5,81,8.2
38223,81979,5,11,1.51,72,7.5
38224,43920,5,11,1.47,61,5.7
38225,33067,5,11,1.44,52,5.0
38226,97167,5,11,1.45,77,7.3
38227,26499,5,11,1.42,85,7.2
38228,19538,5,11,1.49,72,7.5
38229,54987,5,11,1.41,72,7.5
38230,71016,5,11,1.4,80,5.8
38231,63270,5,11,1.38,80,6.7
38232,35664,5,11,1.41,79,6.5
38233,51161,5,11,1.35,84,7.8
38234,20475,5,11,1.35,83,8.1
38235,24193,5,11,1.33,84,6.7
38236,74879,5,11,1.33,73,7.5
38237,93736,5,11,1.32,72,7.5
38238,90470,5,11,1.37,79,8.0
38239,14576,5,11,1.33,68,8.2
38240,24926,5,11,1.37,79,7.9
38241,89396,5,11,1.3,79,8.1
38242,28954,5,11,1.26,85,8.4
38243,62937,5,11,1.23,82,7.8
38244,99878,5,11,1.22,76,8.3
38245,33939,5,11,1.21,68,5.4
38246,16789,5,11,1.16,84,8.6
38247,71691,5,11,1.16,45,5.8
38248,12584,5,11,1.15,72,7.5
38249,70137,5,11,1.13,82,8.4
38250,21763,5,11,1.12,70,6.0
38251,19461,5,11,1.12,85,8.0
38252,80064,5,11,1.09,47,2.1
38253,52908,5,11,1.1,74,6.9
38254,37349,5,11,1.09,75,7.5
38255,37911,5,11,1.11,72,7.5
38256,17997,5,11,1.08,73,7.3
38257,34037,5,11,1.07,72,7.5
38258,75306,5,11,1.06,64,7.3
38259,70543,5,11,1.06,83,7.9
38260,77169,5,11,1.05,65,7.3
38261,57839,5,11,1.09,72,7.5
38262,89697,5,11,1.04,72,7.5
38263,54558,5,11,1.05,48,3.3
38264,14573,5,11,1.01,86,8.4
38265,29166,5,11,1.02,77,8.2
38266,15956,5,11,1.04,72,7.5
38267,29811,5,11,1.0,72,7.5
38268,43562,5,11,1.01,77,7.5
38269,72683,5,11,0.95,73,7.3
38270,63924,5,11,0.98,72,7.5
38271,35471,5,11,0.96,68,6.9
38272,60712,5,11,0.97,72,7.5
38273,35235,5,11,0.98,66,7.0
38274,74166,5,11,0.93,72,7.5
38275,64102,5,11,0.92,86,7.1
38276,59251,5,11,0.92,73,7.7
38277,99252,5,11,0.92,78,5.4
38278,91150,5,11,0.93,72,7.5
38279,90753,5,11,0.98,92,8.9
38280,44010,5,11,0.9,72,7.5
38281,44582,5,11,0.89,84,7.5
38282,82830,5,11,0.88,93,8.2
38283,18872,5,11,0.88,75,7.6
38284,28393,5,11,0.87,72,6.5
38285,11290,5,11,0.87,72,7.5
38286,67463,5,11,0.86,83,8.1
38287,49593,5,11,0.87,72,7.5
38288,80406,5,11,0.84,85,7.4
38289,67959,5,11,0.85,74,7.0
38290,75287,5,11,0.84,78,6.7
38291,48175,5,11,0.82,86,7.9
38292,72280,5,11,0.85,72,7.5
38293,59632,5,11,0.82,74,7.1
38294,51779,5,11,0.83,60,7.5
38295,64917,5,11,0.82,72,7.5
38296,30054,5,11,0.79,74,5.8
38297,65551,5,11,0.81,72,7.5
38298,28418,5,11,0.79,74,8.5
38299,87309,5,11,0.84,79,8.1
38300,40769,5,11,0.78,72,7.5
38301,61926,5,11,0.8,72,7.5
38302,92860,5,11,0.76,72,7.5
38303,99915,5,11,0.78,72,7.5
38304,42157,5,11,0.8,71,7.8
38305,50942,5,11,0.76,72,7.5
38306,96915,5,11,0.75,86,7.8
38307,33088,5,11,0.76,62,7.6
38308,25361,5,11,0.74,72,8.0
38309,44136,5,11,0.75,72,7.5
38310,16889,5,11,0.73,88,7.7
38311,83189,5,11,0.76,65,5.2
38312,20023,5,11,0.72,72,7.5
38313,17550,5,11,0.73,74,6.7
38314,65046,5,11,0.71,91,8.3
38315,66045,5,11,0.74,81,8.2
38316,11123,5,11,0.71,87,8.3
38317,22115,5,11,0.72,72,7.5
38318,41380,5,11,0.71,72,7.5
38319,49530,5,11,0.72,65,7.4
38320,81848,5,11,0.7,40,4.4
38321,37771,5,11,0.7,75,7.6
38322,15229,5,11,0.69,85,8.8
38323,31885,5,11,0.71,72,7.5
38324,76675,5,11,0.68,68,7.1
38325,62147,5,11,0.7,73,6.4
38326,77775,5,11,0.69,72,7.5
38327,59315,5,11,0.67,72,7.5
38328,74399,5,11,0.67,83,7.8
38329,66022,5,11,0.66,81,7.9
38330,44027,5,11,0.66,71,7.9
38331,42112,5,11,0.66,60,6.9
38332,49420,5,11,0.67,72,7.5
38333,20069,5,11,0.67,72,7.5
38334,60587,5,11,0.67,72,7.5
38335,41130,5,11,0.66,72,7.5
38336,69491,5,11,0.67,72,7.5
38337,40026,5,11,0.65,61,7.9
38338,85932,5,11,0.64,57,7.4
38339,73861,5,11,0.65,72,7.5
38340,88432,5,11,0.67,91,6.9
38341,12126,5,11,0.64,60,7.1
38342,55183,5,11,0.63,80,8.6
38343,75856,5,11,0.62,74,7.8
38344,24119,5,11,0.63,88,7.5
38345,85174,5,11,0.64,72,7.5
38346,90298,5,11,0.64,68,8.4
38347,85663,5,11,0.62,84,8.1
38348,33414,5,11,0.61,79,5.9
